ad.id,ad.image_urls,ad.last_shown_date,ad.reach.unique_users_seen_x,ad.status,ad.status_statement,ad.videos,ad.first_shown_date,advertiser.business_id,advertiser.business_name,advertiser.paid_for_by,ad_group.targeting_info.interest,ad_group.targeting_info.number_of_users_targeted,ad_group.targeting_info.video_interactions,ad_group.targeting_info.age.35-44,ad_group.targeting_info.age.45-54,ad_group.targeting_info.age.55+,ad_group.targeting_info.age.13-17,ad_group.targeting_info.age.18-24,ad_group.targeting_info.age.25-34,ad_group.targeting_info.audience_targeting,ad_group.targeting_info.country,ad_group.targeting_info.creator_interactions,ad_group.targeting_info.gender.female,ad_group.targeting_info.gender.male,ad_group.targeting_info.gender.other_genders,ad.reach.unique_users_seen_y,ad.reach.unique_users_seen_by_country.DK,ad.reach.unique_users_seen_by_country.FI,ad.reach.unique_users_seen_by_country.IT,ad.reach.unique_users_seen_by_country.NL,ad.reach.unique_users_seen_by_country.CZ,ad.reach.unique_users_seen_by_country.BE,ad.reach.unique_users_seen_by_country.ES,ad.reach.unique_users_seen_by_country.IE,ad.reach.unique_users_seen_by_country.SE,ad.reach.unique_users_seen_by_country.AT,ad.reach.unique_users_seen_by_country.NO,ad.reach.unique_users_seen_by_country.DE,ad.reach.unique_users_seen_by_country.GR,ad.reach.unique_users_seen_by_country.PT,ad.reach.unique_users_seen_by_country.RO,ad.reach.unique_users_seen_by_country.CH,ad.reach.unique_users_seen_by_country.GB,ad.reach.unique_users_seen_by_country.FR,ad.reach.unique_users_seen_by_country.HU,ad.reach.unique_users_seen_by_country.PL
1780107467343889,,20231108,1M-10M,active,,"[{'cover_image_url': 'https://p16-vod-sign-useast2a.ibyteimg.com/tos-useast2a-p-0037-euttp/6d0520564da741a7883c7da90cc8d7a2_1697723368~tplv-noop.image?x-expires=1700749637&x-signature=CPcQ0wmUbxEMu9tZnGsypiw5Jvo%3D', 'url': 'https://v77.tiktokcdn.com/03bc71f777e7121c1b06197a8b6cac9e/655f6145/video/tos/useast2a/tos-useast2a-ve-0068-euttp/ogFeeEbUxA2pNOfgE6vMRGZE8xifIZ5URwMAQD/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1902&bt=951&bti=ODM6N2YuLjY6&cs=0&ds=6&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=NjU2aTw0NjczO2Q3OWk4aEBpMzptOHc5cnFtbjMzZjczM0AtNTIyMzI2XmMxYDVgYi1eYSMwNnNgMmRzNGxgLS1kMWNzcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20231023,6.876485248524223e+18,GOOGLE LIMITED,Essence London USD,,,,True,False,False,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.3M,,,
1764153173979250,['https://p19-csp-adlib-site-sign-sg.ibyteimg.com/v0201/oYnffDnHfQPKe8ZM0AObNTEAXEjCF2A8KRIOAG~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732264019&x-signature=oTlm1OIwkA%2BonM42o8LFinwXTYM%3D'],20230529,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/oYnffDnHfQPKe8ZM0AObNTEAXEjCF2A8KRIOAG~tplv-noop.image?x-expires=1700749625&x-signature=CLBw0jNIp5MMEIydNgvnqGoeNWM%3D', 'url': 'https://v77.tiktokcdn.com/648bff6c5fd921505a8d553e834af047/655f6139/video/tos/alisg/tos-alisg-v-0000/ochAPaPeAffMOTAR2nBFGipbADEZIQeKhNBKbn/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=4136&bt=2068&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=aWk2PDg8aTQ4aWQ6OjpmaEBpanQ5bTw6Znk2azMzODYzNEA2YzMvLi4tXjAxNTYvNDJiYSMtMXFzcjRnazJgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20230502,6.993321503487952e+18,Zalando Lounge c/o Zalando SE,Zalando Lounge c/o Zalando SE,,33.2M-40.6M,,True,False,False,False,True,True,No,['DE'],,True,True,True,1M-10M,,,,,,,,,,,,5.3M,,,,,,,,
1778286265579522,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/owueEAPElABFSAzqBAeDghnHDFANxpbQIzb9QX'],20231010,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/owueEAPElABFSAzqBAeDghnHDFANxpbQIzb9QX~tplv-noop.image?x-expires=1700749625&x-signature=0ynj3%2BSrLvezRrXt8NVAGcmttFI%3D', 'url': 'https://v77.tiktokcdn.com/2fd3103d2191fa4522288b1213ffe6eb/655f6139/video/tos/alisg/tos-alisg-ve-0051c001-sg/oQAqHzhDnuNzGI2Q1BelAeAngEQRUBlEbXFD9A/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=538&bt=269&bti=ODM6N2YuLjY6&cs=0&ds=6&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=Z2VpNDk3aDQ3NGg8ZWloO0BpMzM6dzM6ZmtxbjMzODYzNEA1Yl9jX2AuXjIxMS4tMV5hYSMucW9gcjRvZF5gLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20231002,6.95242367185191e+18,LIDL ROMANIA SRL,Initiative Media România,,,,True,True,True,False,True,True,No,['RO'],,True,True,True,1M-10M,,,,,,,,,,,,,,,5.3M,,,,,
1757973234144289,['https://p19-csp-adlib-site-sign-sg.ibyteimg.com/v0201/oU5d5YgIDhvoE0SjAkA1I3EtNeD3qBBQVzEN7f~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732264019&x-signature=khrmWhaZ3e5FUvMRMnowpvWdxUA%3D'],20230221,1M-10M,active,,"[{'url': 'https://v77.tiktokcdn.com/d98cc3115551830ddd02620dfa9f99f2/655f613d/video/tos/alisg/tos-alisg-v-0000/oUABA0WbfRjRbBhGQfndhhysQ7vND98gB5NDQI/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=2458&bt=1229&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=aWc8NzxnM2ZmNjY5NWc3ZkBpM29nNzc6ZnZ3aTMzODYzNEBfMl8vX2MyNWExNF9hXmNjYSNmZGQvcjRncmpgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13', 'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/oU5d5YgIDhvoE0SjAkA1I3EtNeD3qBBQVzEN7f~tplv-noop.image?x-expires=1700749629&x-signature=0NBd%2FyrkUc8WBPM3XzvwGNwSEiU%3D'}]",20230216,6.881279608134567e+18,Netflix International B.V.,Netflix International B.V.,,26.6M-32.5M,,True,True,True,False,True,True,No,['ES'],,True,True,True,1M-10M,,,,,,,5.3M,,,,,,,,,,,,,
1782083581884418,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oAu4GFJDEIVEgiTeLMfi8PDANhzAlDQ6BBzJBJ'],20231117,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/oAu4GFJDEIVEgiTeLMfi8PDANhzAlDQ6BBzJBJ~tplv-noop.image?x-expires=1700749634&x-signature=gAtHzypyMfDsWT8TarsqMqdwpME%3D', 'url': 'https://v77.tiktokcdn.com/f0dd1d4006cac58179c334ada9b18b5e/655f6142/video/tos/alisg/tos-alisg-ve-0051c001-sg/ocGMNL8JlIQCDHB4uBTFKNiEE6DQJgAeDgfMJz/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=2304&bt=1152&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=NDpnOmU6ODhlZjRoOWdpaUBpMzlvaHY5cjNlbzMzODYzNEA1Y2MvY2A2Ni8xMC00L2NiYSNycGMvMmRzZTNgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20231110,6.93350725595431e+18,ALIBABA E- COMMERCE (SPAIN) SL.,OMNICOM MEDIA GROUP SL,,,,True,True,True,True,True,True,No,['ES'],,True,True,True,1M-10M,,,,,,,5.3M,,,,,,,,,,,,,
1764814070513682,['https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/ow2Ce8SDDQ6IgeUIWibyuiVANlxpknQABBkTBr~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732264019&x-signature=e5l0ADw%2BkAyUmcNvf01Fmd%2FMIbM%3D'],20230604,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/c1073a445c52493d90cd23342b0ca4d2_1683058221~tplv-noop.image?x-expires=1700749629&x-signature=TIdRuEVDcMlinI1Qt1FpcFPhl18%3D', 'url': 'https://v77.tiktokcdn.com/df2dff5ba4454868845915c3b38304bb/655f613d/video/tos/alisg/tos-alisg-v-0000/owwCChLQyAbLbPKAAzAKlCXKfQZIoEtmKBskRX/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=3980&bt=1990&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=aTg7ZzhlaDxnaTs8ZTw8N0BpamkzZTM6ZjhwazMzODYzNEBfNWIvYWJgXzUxMDFeL2BiYSNfMS9mcjRfbTVgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20230507,7.150554936676254e+18,Amazon Europe Core S.à r.l.,Amazon Europe Core S.à r.l.,"News & Entertainment, Apps",11.2M-13.6M,,True,True,False,False,True,True,No,['IT'],,True,True,True,1M-10M,,,5.3M,,,,,,,,,,,,,,,,,
1777565894033425,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o8INnDgVIIlAGdDeQBVz8Q8ZICei9BbvqHAYvb'],20231112,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/o8INnDgVIIlAGdDeQBVz8Q8ZICei9BbvqHAYvb~tplv-noop.image?x-expires=1700749631&x-signature=mEKB4%2FFjEtUsixja1opbGrSXU7w%3D', 'url': 'https://v77.tiktokcdn.com/950179e3ccb91318b69609e72edd337f/655f613f/video/tos/alisg/tos-alisg-ve-0051c001-sg/o0gvQQDnyIbBGqsU9lvVD8eIe48BINACVbBIug/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=890&bt=445&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=aDk4NmZkZzU8NTZnNzpnNUBpamlvM2Q6ZnBpbjMzODYzNEA2L19iYWI1NmAxNC5iYV8tYSM0MGRlcjRvazJgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20230924,6.876495360638846e+18,IKEA RETAIL SP Z O O,Wavemaker Polska,,,,True,True,True,False,True,True,No,['PL'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,,,5.3M
1766340007307298,['https://p19-csp-adlib-site-sign-sg.ibyteimg.com/v0201/oYUB7IKKnAyAddGcVEhiAfMBmAKz5whoIEN5Xr~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732264019&x-signature=wq0ce%2B8iOgJmDPtYxjaqrHUr1oE%3D'],20230525,1M-10M,active,,"[{'url': 'https://v77.tiktokcdn.com/c4578ac3eff692d2647d62727b1c26b2/655f6149/video/tos/alisg/tos-alisg-v-0000/oQN5c7KoMAAfI4dIQEXkAEAsr5hwKyLVzBmnh9/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=3408&bt=1704&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=ZmVoM2Q2NTpnNDVpNjo4O0BpamU0bzM6ZjhxazMzODYzNEBfYC4uYF4xXi0xLWMuYy0zYSNiYzZwcjQwLmdgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13', 'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/oYUB7IKKnAyAddGcVEhiAfMBmAKz5whoIEN5Xr~tplv-noop.image?x-expires=1700749641&x-signature=d8yrhlErd67U7v8muSyWuImzEag%3D'}]",20230519,7.040037374914463e+18,WARBURTONS LIMITED,Mindshare UK.,"Games, Life Services, Food & Beverage, Apps, News & Entertainment",14.6M-17.8M,,True,True,False,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.3M,,,
1773125546528802,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/ogKvLeADNQxAVQpbc3IB3OnkFUCeDBylBgG0Xy'],20230930,1M-10M,active,,"[{'url': 'https://v77.tiktokcdn.com/ea457dbf325fcb07208648ec0bb2e308/655f6139/video/tos/alisg/tos-alisg-ve-0051c001-sg/okKhOfAmozyrZnB6XwB7AGWXINlZYrAhkyErSQ/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=4580&bt=2290&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=aWgzNTQ5PDw0aTk1OTk6N0Bpajh3aGg6ZmY4bTMzODYzNEAxMF9gXzVfNS0xLi02X2AwYSNkY3BgcjRnbjJgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13', 'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/ogKvLeADNQxAVQpbc3IB3OnkFUCeDBylBgG0Xy~tplv-noop.image?x-expires=1700749625&x-signature=BKZMKJMwR6banWFlD%2F0EpqC3ssM%3D'}]",20230803,6.979964234247439e+18,SIX CONTINENTS HOTELS INTERNATIONAL LIMITED,SIX CONTINENTS HOTELS INTERNATIONAL LIMITED,,,,True,True,True,False,True,True,No,['FR'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,5.3M,,
1775837540541473,,20230930,1M-10M,active,,"[{'url': 'https://v77.tiktokcdn.com/de6a179db8763daff3abfb3060acd60f/655f6142/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/ogjEIeGBgEfbfZ4HdJNuAuexc2QIIDc9n60ZDg/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=2104&bt=1052&bti=ODM6N2YuLjY6&cs=0&ds=6&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=Ozs2NDY8Ozo0ZWVkOjM2NEBpamZ0cmY6Zjp3bTMzZjczM0AyL2FgNGAyNi4xLy01YF5iYSNvcGdlcjRvL2xgLS1kMWNzcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13', 'cover_image_url': 'https://p16-vod-sign-useast2a.ibyteimg.com/tos-useast2a-p-0037-euttp/e4f4cf3932ce44d6b47a351c72b7b24f_1693569483~tplv-noop.image?x-expires=1700749634&x-signature=hhSYCqZzKlT8aCLqyZSONsMbUXk%3D'}]",20230902,6.876498813457008e+18,GRUPA OLX SP Z O O,GRUPA OLX SP Z O O,,,,True,True,True,False,True,True,No,['PL'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,,,5.3M
1778911559409713,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o079qcHDubNrCQXIXBelAIYng8Q7LBbfbpHDCY'],20231119,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/o079qcHDubNrCQXIXBelAIYng8Q7LBbfbpHDCY~tplv-noop.image?x-expires=1700749649&x-signature=IaabQpc9%2BTzYd6GtAAaKqf8z3us%3D', 'url': 'https://v77.tiktokcdn.com/01998658cf7767e1c2876d28989d8226/655f6151/video/tos/alisg/tos-alisg-ve-0051c001-sg/oMyIR4QNEDsp4BnFBSg83HffgbRWlqDB3AHw6A/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=2464&bt=1232&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=NTc2OTpmZ2VkNDRmOjdmZUBpM3dwNmY6ZnQ8bjMzODYzNEA2YjReYF40Xi4xLjI1M2EwYSNzL2I0cjRnMGNgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20231006,6.876500792975558e+18,SAMSUNG ELECTRONICS (UK) LIMITED,Starcom Worldwide Ltd,,,,False,False,False,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.3M,,,
1778820474235906,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oU20uCODnK5ehAHeeUU48GFPCyDIOAbpxdgALD'],20231122,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/oU20uCODnK5ehAHeeUU48GFPCyDIOAbpxdgALD~tplv-noop.image?x-expires=1700749629&x-signature=KQq0A1vN8cclA15QEK%2FCUZZBx0c%3D', 'url': 'https://v77.tiktokcdn.com/d6ed01557f1b7f3b1ee00046f130b25c/655f613d/video/tos/alisg/tos-alisg-ve-0051c001-sg/o8bNQD4fiO67UFOdAVBUIZVPgg8sBlATHFnQeD/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=4872&bt=2436&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=ODM5OGRlaGczZjw4NWc6ZEBpajNkczY6ZmhtbjMzODYzNEAvNTYvYGA2X2ExYzZeYC9gYSM1Mm1rcjRncGJgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20231004,6.933186528164185e+18,MARKS AND SPENCER P.L.C.,MARKS AND SPENCER P.L.C.,,,,True,True,True,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.3M,,,
1774832651772946,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/osTJyCn2IDCD83KfbGAAQ8GekeLEMAYQC5lbgy'],20230927,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/osTJyCn2IDCD83KfbGAAQ8GekeLEMAYQC5lbgy~tplv-noop.image?x-expires=1700749634&x-signature=qQgizQ2dkMPLbRgxnVR3pLrGGzA%3D', 'url': 'https://v77.tiktokcdn.com/d9eb87356ed800429b360e4f8d284d24/655f6142/video/tos/alisg/tos-alisg-ve-0051c001-sg/owqAmIyElpMzhAy5wCoCvNh0fBAmrQcFHAbSDI/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=3832&bt=1916&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=Nmg1M2c1OmdmMzM0MzM4NUBpM2Y8ZDg6ZjR4bTMzODYzNEAuL15eY2I1NjExNDUuYTEvYSMtamI2cjQwNWZgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20230830,6.876472737083164e+18,BOOTS UK LIMITED,MediaCom London Auction GBP,,,,True,True,True,False,True,True,No,['GB'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,5.3M,,,
1781195467782145,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oQAFEftAK2GYXfQkEfK2WD4LMeGsJsgVAQ4gT1'],20231111,1M-10M,active,,"[{'url': 'https://v77.tiktokcdn.com/707635f9cd0063ebae0a6f15d9906595/655f613f/video/tos/alisg/tos-alisg-ve-0051c001-sg/ogNJcjAIIhGAigWLbeC2qKsFE4PDbGcaQjXfeJ/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1202&bt=601&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=NGU6OjhlOWg4ZzRoaWVnZUBpM3k2eWs5cmZnbzMzODYzNEBjMzMwYGBfXzIxMTQyXjVgYSNrMWEuMmQ0ZS9gLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13', 'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/oQAFEftAK2GYXfQkEfK2WD4LMeGsJsgVAQ4gT1~tplv-noop.image?x-expires=1700749631&x-signature=rm35jZNC3xJFDeC5U4hVMRkSr2s%3D'}]",20231103,6.929509507621979e+18,VOLKSWAGEN GROUP ITALIA SPA,PHD S.r.l.,,,,True,True,False,False,True,True,No,['IT'],,True,True,True,1M-10M,,,5.5M,,,,,,,,,,,,,,,,,
1777550900380705,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/ochmW6IKPc178JzDAwNrftAoAAEnE2siAWhywB'],20231029,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/ochmW6IKPc178JzDAwNrftAoAAEnE2siAWhywB~tplv-noop.image?x-expires=1700749634&x-signature=nP86FqsTe%2FzWfsy9fe6uX%2BdwI1k%3D', 'url': 'https://v77.tiktokcdn.com/a20928301bd8516d7d0d832d4f81f397/655f6142/video/tos/alisg/tos-alisg-ve-0051c001-sg/okEIBK5rhfAt8hQwEmhzoiWDWnwEAPyKxA7NAE/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=4534&bt=2267&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=OGY5PGQ0Zzs8ODw6ODRoOkBpajpyeGk6ZmtmbjMzODYzNEAvXzBgNmM0XjIxXy1fXjFeYSNpNG5qcjQwLTJgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20230925,6.916458433428325e+18,AGENCE NATIONALE DE SANTE PUBLIQUE,Dentsu Aegis France,,,,False,False,False,False,True,False,No,['FR'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,5.3M,,
1767312609250354,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/ogrCIQGO2nAMAefZ9Q8nBNkCNDqgpBRZQmb2lD'],20230621,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/ogrCIQGO2nAMAefZ9Q8nBNkCNDqgpBRZQmb2lD~tplv-noop.image?x-expires=1700749653&x-signature=Daa%2F%2BEz0ArP1TN4Oxg244lsKXwM%3D', 'url': 'https://v77.tiktokcdn.com/29e30e1b1111c1d66b6839474314969c/655f6155/video/tos/alisg/tos-alisg-v-0000/osUqQG8eIeQ2LpjrBgnAICZnNOkgkBrDOQDmbq/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=3348&bt=1674&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=NGk1ZmVpZTNmOzNmNjc1NkBpam5ndTw6ZmdqazMzODYzNEBeLmFhMzIvNjMxNGNgL2M1YSNlXm5tcjRnLmZgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20230530,6.876495876701816e+18,Urban Technology GmbH,Urban Technology GmbH,,34.1M-41.7M,,True,True,True,False,True,True,No,['IT'],,True,True,True,1M-10M,,,5.3M,,,,,,,,,,,,,,,,,
1775465989998609,['https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/ooYtg7nExQkmeHa2fQbBNCG9zTCF2GD9ADB2MI'],20230929,1M-10M,active,,"[{'url': 'https://v77.tiktokcdn.com/db9af401a03da59baf456c965f7f02d6/655f6140/video/tos/alisg/tos-alisg-ve-0051c001-sg/ooAneBeCGDTWBL2sIQDaDbbGQb7ZkEAtuBtNgV/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=4046&bt=2023&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=NzlnZzU8ODlkNDU6ZTM0OUBpajR0bzw6ZjQ5bTMzODYzNEBgYWE1YTBjXmAxNC9fNDVjYSNhbmtkcjRnb2pgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13', 'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0051c001-sg/6be8da476b5442f89d4c99b2bb70bd2d_1693223323~tplv-noop.image?x-expires=1700749632&x-signature=eKWc1q6v6YgzplZsNVPzO1b9mr4%3D'}]",20230904,6.876493954288715e+18,McDonald's Deutschland Inc.,OMD München,,,,True,True,False,True,True,True,No,['DE'],,True,True,True,1M-10M,,,,,,,,,,,,5.3M,,,,,,,,
1760984167691313,['https://p19-csp-adlib-site-sign-sg.ibyteimg.com/v0201/ockcEZfDAnDsMgacDk1BbesGLBQxHIXgNZGYsA~tplv-xg5h56rn01-webp-75:540:960.webp?from=3963178307&x-expires=1732264019&x-signature=q9f4X1wbHy7WVTLIrqOeVgUx5pg%3D'],20230409,1M-10M,active,,"[{'cover_image_url': 'https://p16-sign-sg.tiktokcdn.com/v0201/ockcEZfDAnDsMgacDk1BbesGLBQxHIXgNZGYsA~tplv-noop.image?x-expires=1700749625&x-signature=fRs9VafcEVPKdbEYrcyHj%2FSluI0%3D', 'url': 'https://v77.tiktokcdn.com/5b8e8b1943875a1aa2f344151b5c9961/655f6139/video/tos/alisg/tos-alisg-v-0000/oQfZHgLDDXNYMUYIZBekAkQngDQHABAtbZGDMG/?a=475769&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=2042&bt=1021&bti=ODM6N2YuLjY6&cs=0&ds=3&ft=d2A~l-Inz7TC.gPZiyq8Z&mime_type=video_mp4&qs=0&rc=ODs2PDw5aGQ1NzVlZ2g1NkBpanlqNTY6ZmtzajMzODYzNEA1MjYuMTNgXmExLS1gMGA0YSMuYHE1cjRvMmBgLS1kMC1zcw%3D%3D&l=202311230826585557236154C2DC237ACF&btag=e00088000&cc=13'}]",20230322,6.946161714492605e+18,KFC FRANCE SAS,CARAT FRANCE,"Apps, Food & Beverage",10.7M-13.0M,,False,False,False,False,True,True,No,['FR'],,True,True,True,1M-10M,,,,,,,,,,,,,,,,,,5.3M,,
